Cluster 16	AT3G56190.1
Cluster 16	AT5G59850.1
Cluster 16	AT3G05590.1
Cluster 16	AT4G39330.1
Cluster 16	AT2G37270.2
Cluster 16	AT3G57610.1
Cluster 16	AT1G42970.1
Cluster 16	AT4G11820.2
Cluster 16	AT1G05190.1
Cluster 16	AT1G76030.1
Cluster 16	AT5G56680.1
Cluster 16	AT3G46740.1
Cluster 16	AT1G09010.1
Cluster 16	AT3G11630.1
Cluster 16	AT1G68540.1
Cluster 16	AT3G22330.1
Cluster 16	AT1G67430.1
Cluster 16	AT1G32060.1
Cluster 16	AT2G04030.1
Cluster 16	ATMG00480.1
Cluster 16	AT1G66430.1
Cluster 16	AT1G23310.1
Cluster 16	AT5G13030.1
Cluster 16	AT5G60600.1
Cluster 16	AT5G03290.1
Cluster 16	AT5G52650.1
Cluster 16	AT2G22400.1
Cluster 16	AT1G15940.1
Cluster 16	AT3G17390.1
Cluster 16	AT2G41220.1
Cluster 16	AT1G02050.1
Cluster 16	AT3G22110.1
Cluster 16	AT5G23060.1
Cluster 16	AT3G52850.1
Cluster 16	AT2G38700.1
Cluster 16	AT3G24830.1
Cluster 16	AT4G38970.1
Cluster 16	AT3G51160.1
Cluster 16	AT2G17930.1
Cluster 16	AT1G17880.1
Cluster 16	AT5G28740.1
Cluster 16	AT3G18740.1
Cluster 16	AT3G54960.1
Cluster 16	AT5G27850.1
Cluster 16	AT4G27070.1
Cluster 16	ATCG00340.1
Cluster 16	AT1G14830.1
Cluster 16	AT1G48520.1
Cluster 16	ATCG00270.1
Cluster 16	AT3G56090.1
Cluster 16	AT3G08580.2
Cluster 16	AT1G02840.1
Cluster 16	AT1G80600.1
Cluster 16	AT1G06550.1
Cluster 16	AT1G01960.1
Cluster 16	AT3G13390.1
Cluster 16	AT4G20850.1
Cluster 16	AT4G16155.1
Cluster 16	AT5G49810.1
Cluster 16	AT1G56110.1
Cluster 16	AT5G41520.1
Cluster 16	AT4G17090.1
Cluster 16	AT3G06860.1
Cluster 16	AT2G13540.1
Cluster 16	AT2G05220.2
Cluster 16	AT5G54770.1
Cluster 16	AT3G46970.1
Cluster 16	AT1G50010.1
Cluster 16	AT5G22880.1
Cluster 16	AT1G24360.1
Cluster 16	AT4G24620.1
Cluster 16	AT3G47520.1
Cluster 16	AT1G09770.1
Cluster 16	ATCG00350.1
Cluster 16	AT5G37830.1
Cluster 16	AT3G63170.1
Cluster 16	AT5G43010.1
Cluster 16	AT1G23800.1
Cluster 16	AT3G54470.1
Cluster 16	AT2G40840.1
Cluster 16	AT5G16440.1
Cluster 16	AT5G04590.1
Cluster 16	AT4G39690.1
Cluster 16	AT2G33730.1
Cluster 16	AT5G11670.1
Cluster 16	AT4G37930.1
Cluster 16	AT4G33010.1
Cluster 16	AT4G33650.2
Cluster 16	AT3G53580.1
Cluster 16	AT5G35530.1
Cluster 16	AT1G47250.1
Cluster 16	AT1G09780.1
Cluster 16	AT1G11650.2
Cluster 16	AT3G12290.1
Cluster 16	AT1G09210.1
Cluster 16	AT5G48230.2
Cluster 16	AT5G09810.1
Cluster 16	AT4G21710.1
Cluster 16	AT5G16070.1
Cluster 16	AT3G44110.1
Cluster 16	AT2G18960.1
Cluster 16	ATCG00680.1
Cluster 16	AT5G27470.1
Cluster 16	AT4G34450.1
Cluster 16	AT1G04190.1
Cluster 16	AT2G13560.1
Cluster 16	AT1G76400.1
Cluster 16	AT2G18040.1
Cluster 16	AT1G60710.1
Cluster 16	AT1G72970.1
Cluster 16	AT2G21870.1
Cluster 16	AT1G67280.1
Cluster 16	AT4G26900.1
Cluster 16	AT5G16710.1
Cluster 16	AT2G34480.1
Cluster 16	AT1G52400.3
Cluster 16	AT1G52040.1
Cluster 16	AT3G63490.1
Cluster 16	AT5G10980.1
Cluster 16	AT4G00570.1
Cluster 16	AT1G34430.1
Cluster 16	AT4G23895.3
Cluster 16	AT3G26400.1
Cluster 16	AT5G64270.1
Cluster 16	AT5G19550.1
Cluster 16	AT5G13520.1
Cluster 16	AT1G62380.1
Cluster 16	AT5G47030.1
Cluster 16	AT4G05530.1
Cluster 16	AT3G03960.1
Cluster 16	AT5G65110.1
Cluster 16	AT1G03475.1
Cluster 16	ATCG00160.1
Cluster 16	AT5G20890.1
Cluster 16	AT5G66760.1
Cluster 16	AT1G20010.1
Cluster 16	AT5G25757.1
Cluster 16	AT4G16130.1
Cluster 16	AT4G33090.1
Cluster 16	AT5G13380.1
Cluster 16	AT5G03630.1
Cluster 16	AT1G50250.1
Cluster 16	AT2G33150.1
Cluster 16	AT4G39280.2
Cluster 16	AT1G16920.1
Cluster 16	AT2G07690.1
Cluster 16	AT4G35420.1
Cluster 16	AT1G14320.1
Cluster 16	AT3G18890.1
Cluster 16	AT5G06290.1
Cluster 16	AT5G67360.1
Cluster 16	AT1G20330.1
Cluster 16	AT3G45140.1
Cluster 16	AT5G44630.1
Cluster 16	AT1G36160.2
Cluster 16	AT1G01090.1
Cluster 16	AT4G34490.1
Cluster 16	AT1G76550.1
Cluster 16	AT4G01050.1
Cluster 16	AT1G14980.1
Cluster 16	AT4G34670.1
Cluster 16	AT3G28780.1
Cluster 16	AT4G16760.1
Cluster 16	AT3G62870.1
Cluster 16	AT3G55440.1
Cluster 16	ATCG01130.1
Cluster 16	AT1G20200.1
Cluster 16	AT2G37220.1
Cluster 16	AT4G34110.1
Cluster 16	AT3G59990.4
Cluster 16	AT5G48810.1
Cluster 16	AT4G23850.1
Cluster 16	AT2G26080.1
Cluster 16	AT5G34850.1
Cluster 16	AT2G32920.1
Cluster 16	AT1G07140.1
Cluster 16	AT3G47340.1
Cluster 16	AT1G78900.2
Cluster 16	AT5G02500.1
Cluster 16	AT1G79870.1
Cluster 16	AT4G39080.1
Cluster 16	AT1G78300.1
Cluster 16	AT3G11830.1
Cluster 16	AT2G06990.1
Cluster 16	AT3G48690.1
Cluster 16	ATCG00120.1
Cluster 16	AT2G40060.1
Cluster 16	AT4G38740.1
Cluster 16	AT3G48930.1
Cluster 16	AT1G15820.1
Cluster 16	AT2G01140.1
Cluster 16	AT4G02570.4
Cluster 16	AT3G08940.2
Cluster 16	AT1G23190.1
Cluster 16	AT1G53310.3
Cluster 16	AT2G24940.1
Cluster 16	AT4G09800.1
Cluster 16	AT3G48560.1
Cluster 16	AT2G19730.3
Cluster 16	AT4G28080.1
Cluster 16	AT3G18060.1
Cluster 16	AT5G20280.1
Cluster 16	AT1G01610.1
Cluster 16	AT2G21660.1
Cluster 16	AT3G55750.1
Cluster 16	AT1G14850.1
Cluster 16	AT2G23350.1
Cluster 16	AT3G63140.1
Cluster 16	AT1G57860.1
Cluster 16	AT1G64520.1
Cluster 16	AT2G40490.1
Cluster 16	AT3G53870.1
Cluster 16	AT4G22010.1
Cluster 16	AT1G17290.1
Cluster 16	AT3G11710.1
Cluster 16	AT5G30510.1
Cluster 16	AT1G48850.1
Cluster 16	AT3G55220.1
Cluster 16	AT1G19570.1
Cluster 16	AT1G10840.1
Cluster 16	AT2G07560.1
Cluster 16	AT1G47980.1
Cluster 16	AT1G04750.1
Cluster 16	AT1G29880.1
Cluster 16	AT1G08360.1
Cluster 16	AT3G28860.1
Cluster 16	AT1G08520.1
Cluster 16	AT1G47260.1
Cluster 16	AT5G57655.2
Cluster 16	AT1G79440.1
Cluster 16	ATCG00380.1
Cluster 16	AT3G25530.1
Cluster 16	AT5G20290.1
Cluster 16	AT5G10360.1
Cluster 16	AT1G67230.1
Cluster 16	AT5G46070.1
Cluster 16	AT5G02450.1
Cluster 16	AT5G47770.1
Cluster 16	AT4G26840.1
Cluster 16	AT4G11600.1
Cluster 16	AT3G52930.1
Cluster 16	AT5G25780.1
Cluster 16	AT1G14610.1
Cluster 16	AT5G26710.1
Cluster 16	AT2G36190.1
Cluster 16	AT3G46440.2
Cluster 16	AT2G17420.1
Cluster 16	AT4G00100.1
Cluster 16	AT5G13420.1
Cluster 16	AT1G77940.1
Cluster 16	AT5G63570.1
Cluster 16	AT2G45640.1
Cluster 16	AT2G33040.1
Cluster 16	AT3G13470.1
Cluster 16	ATCG00480.1
Cluster 16	AT3G52960.1
Cluster 16	AT5G46210.1
Cluster 16	AT4G10320.1
Cluster 16	AT3G23990.1
Cluster 16	AT3G08943.1
Cluster 16	AT2G36460.1
Cluster 16	AT2G43030.1
Cluster 16	AT1G67990.1
Cluster 16	AT3G49910.1
Cluster 16	AT3G04790.1
Cluster 16	AT1G33140.1
Cluster 16	AT1G69500.1
Cluster 16	AT1G50200.1
Cluster 16	AT4G19410.2
Cluster 16	AT1G19870.1
Cluster 16	AT2G20140.1
Cluster 16	AT5G51820.1
Cluster 16	AT4G13360.1
Cluster 16	AT4G04640.1
Cluster 16	AT5G60790.1
Cluster 16	AT5G66680.1
Cluster 16	AT5G28840.2
Cluster 16	AT2G40510.1
Cluster 16	AT3G04120.1
Cluster 16	AT3G25920.1
Cluster 16	AT2G21390.1
Cluster 16	AT3G02360.2
Cluster 16	AT3G52300.1
Cluster 16	AT1G59610.1
Cluster 16	AT4G30920.1
Cluster 16	AT5G06160.1
Cluster 16	AT1G31230.1
Cluster 16	AT1G53750.1
Cluster 16	AT2G38280.2
Cluster 16	AT5G48300.1
Cluster 16	AT5G66190.1
Cluster 16	AT3G53020.1
Cluster 16	AT3G25860.1
Cluster 16	AT5G14040.1
Cluster 16	AT5G16510.2
Cluster 16	AT4G11420.1
Cluster 16	AT1G62740.1
Cluster 16	AT4G19210.1
Cluster 16	AT1G27950.1
Cluster 16	AT1G62940.1
Cluster 16	AT2G39990.1
Cluster 16	AT3G02200.2
Cluster 16	AT5G08530.1
Cluster 16	AT4G34200.1
Cluster 16	AT3G10380.1
Cluster 16	AT1G15340.1
Cluster 16	AT2G27020.1
Cluster 16	ATCG00540.1
Cluster 16	AT4G36760.1
Cluster 16	AT2G20360.1
Cluster 16	AT1G74260.1
Cluster 16	AT4G35830.1
Cluster 16	AT1G77510.1
Cluster 16	AT1G01300.1
Cluster 16	AT5G54160.1
Cluster 16	AT4G28750.1
Cluster 16	AT3G13860.1
Cluster 16	ATCG00500.1
Cluster 16	AT1G78370.1
Cluster 16	AT5G53480.1
Cluster 16	AT3G53110.1
Cluster 16	AT3G22890.1
Cluster 16	AT4G01310.1
Cluster 16	AT5G09590.1
Cluster 16	AT1G69620.1
Cluster 16	AT3G05060.1
Cluster 16	AT1G67290.1
Cluster 16	AT3G59920.1
Cluster 16	AT5G19820.1
Cluster 16	AT2G05920.1
Cluster 16	AT1G51710.1
Cluster 16	AT2G28790.1
Cluster 16	AT5G05470.1
Cluster 16	AT2G27860.1
Cluster 16	AT1G13020.1
Cluster 16	AT1G67730.1
Cluster 16	AT5G52920.1
Cluster 16	AT1G72810.1
Cluster 16	AT2G20580.1
Cluster 16	AT3G09500.1
Cluster 16	AT3G58610.3
Cluster 16	ATCG00020.1
Cluster 16	AT5G56500.2
Cluster 16	AT3G15730.1
Cluster 16	AT5G58290.1
Cluster 16	AT3G18190.1
Cluster 16	AT3G48420.1
Cluster 16	AT3G56150.2
Cluster 16	AT5G40870.1
Cluster 16	AT3G59970.3
Cluster 16	AT4G11260.1
Cluster 16	AT4G39980.1
Cluster 16	AT3G44890.1
Cluster 16	ATCG00280.1
Cluster 16	AT3G16830.1
Cluster 16	AT5G08380.1
Cluster 16	AT3G61440.1
Cluster 16	AT4G23460.1
Cluster 16	AT1G48630.1
Cluster 16	AT4G26870.1
Cluster 16	AT1G74470.1
Cluster 16	AT3G09630.1
Cluster 16	AT4G10260.1
Cluster 16	AT5G63400.1
Cluster 16	AT3G52990.1
Cluster 16	AT5G50850.1
Cluster 16	AT4G18480.1
Cluster 16	AT2G19520.1
Cluster 16	AT3G02080.1
Cluster 16	AT3G61110.1
Cluster 16	AT1G48920.1
Cluster 16	AT4G13430.1
Cluster 16	AT5G52560.1
Cluster 16	AT2G31390.1
Cluster 16	AT1G70830.1
Cluster 16	AT1G78570.1
Cluster 16	AT4G27090.1
Cluster 16	AT1G62020.1
Cluster 16	AT5G08280.1
Cluster 16	AT5G50920.1
Cluster 16	AT2G27170.2
Cluster 16	AT3G22960.1
Cluster 16	AT1G18080.1
Cluster 16	AT3G20390.1
Cluster 16	AT2G36160.1
Cluster 16	AT1G53500.1
Cluster 16	AT1G43670.1
Cluster 16	AT3G10690.1
Cluster 16	AT1G18540.1
Cluster 16	AT1G51980.1
Cluster 16	AT5G56360.1
Cluster 16	AT3G17820.1
Cluster 16	AT3G09840.1
Cluster 16	AT1G18500.1
Cluster 16	AT5G15140.1
Cluster 16	AT5G61790.1
Cluster 16	AT3G19170.1
Cluster 16	AT5G62390.1
Cluster 16	AT3G51240.1
Cluster 16	AT2G05710.1
Cluster 16	AT4G29060.1
Cluster 16	AT4G10340.1
Cluster 16	AT5G42950.1
Cluster 16	AT1G22450.1
Cluster 16	AT5G45775.2
Cluster 16	AT1G74060.1
Cluster 16	AT2G38110.1
Cluster 16	AT5G27380.1
Cluster 16	AT1G67090.1
Cluster 16	AT2G10940.2
Cluster 16	AT5G01600.1
Cluster 16	AT5G65020.1
Cluster 16	AT2G20280.1
Cluster 16	AT3G53610.3
Cluster 16	AT5G40480.1
Cluster 16	AT2G30490.1
Cluster 16	AT2G20420.1
Cluster 16	AT1G50480.1
Cluster 16	AT1G04690.1
Cluster 16	AT5G20500.1
Cluster 16	AT2G28000.1
Cluster 16	AT1G19920.1
Cluster 16	AT1G77590.1
Cluster 16	AT1G31730.1
Cluster 16	AT1G16350.1
Cluster 16	AT5G07530.1
Cluster 16	AT2G44160.1
Cluster 16	AT3G45010.1
Cluster 16	AT1G24020.2
Cluster 16	AT3G27430.2
Cluster 16	AT3G12780.1
Cluster 16	AT3G15360.1
Cluster 16	AT2G36880.2
Cluster 16	AT5G56740.1
Cluster 16	AT2G30110.1
Cluster 16	AT1G56340.1
Cluster 16	AT4G24280.1
Cluster 16	AT3G18820.1
Cluster 16	AT3G05970.1
Cluster 16	AT1G04410.1
Cluster 16	AT1G79530.1
Cluster 16	AT1G68560.1
Cluster 16	AT2G40660.1
Cluster 16	AT2G27040.2
Cluster 16	AT5G15970.1
Cluster 16	AT3G29320.1
Cluster 16	AT3G01780.1
Cluster 16	AT4G16720.1
Cluster 16	AT4G13940.1
Cluster 16	AT5G44635.1
Cluster 16	AT4G02770.1
Cluster 16	AT3G51550.1
Cluster 16	AT3G06350.1
Cluster 16	AT5G47010.1
Cluster 16	AT2G44610.1
Cluster 16	AT2G05990.2
Cluster 16	AT5G14250.1
Cluster 16	AT5G57870.1
Cluster 16	AT5G15090.2
Cluster 16	AT1G80070.1
Cluster 16	AT5G41970.1
Cluster 16	AT4G34870.1
Cluster 16	AT4G22670.1
Cluster 16	AT1G15690.1
Cluster 16	AT4G09650.1
Cluster 16	AT3G09820.1
Cluster 16	AT5G20010.1
Cluster 16	AT1G49430.1
Cluster 16	AT3G20630.1
Cluster 16	AT4G26970.1
Cluster 16	AT4G36250.1
Cluster 16	AT2G33800.1
Cluster 16	AT2G25970.1
Cluster 16	AT5G13980.2
Cluster 16	AT5G08690.1
Cluster 16	AT1G20440.1
Cluster 16	AT5G11880.1
Cluster 16	AT3G58140.1
Cluster 16	AT1G47128.1
Cluster 16	AT5G55220.1
Cluster 16	AT3G16000.1
Cluster 16	AT3G17810.1
Cluster 16	AT3G42170.1
Cluster 16	AT1G26630.1
Cluster 16	AT2G22125.1
Cluster 16	AT5G06870.1
Cluster 16	AT5G62530.1
Cluster 16	AT4G24830.1
Cluster 16	AT4G18100.1
Cluster 16	AT3G54660.1
Cluster 16	AT4G33400.1
Cluster 16	AT1G06950.1
Cluster 16	AT5G63840.1
Cluster 16	AT1G69830.1
Cluster 16	AT5G16130.1
Cluster 16	AT2G32730.1
Cluster 16	AT5G42020.1
Cluster 16	AT3G62250.1
Cluster 16	AT3G51460.1
Cluster 16	AT2G01250.1
Cluster 16	AT1G53240.1
Cluster 16	AT3G58500.1
Cluster 16	AT1G18450.1
Cluster 16	AT2G38770.1
Cluster 16	AT1G07890.8
Cluster 16	AT4G15410.1
Cluster 16	AT1G59900.1
Cluster 16	AT2G41840.1
Cluster 16	AT1G31330.1
Cluster 16	AT3G20820.1
Cluster 16	AT5G55660.1
Cluster 16	AT5G02870.1
Cluster 16	AT2G39730.1
Cluster 16	AT3G14310.1
Cluster 16	AT3G22230.1
Cluster 16	AT3G02230.1
Cluster 16	AT5G66570.1
Cluster 16	AT4G26630.2
Cluster 16	AT2G27100.1
Cluster 16	AT2G18790.1
Cluster 16	AT5G22800.1
Cluster 16	AT5G08300.1
Cluster 16	AT1G30580.1
Cluster 16	AT5G23120.1
Cluster 16	AT5G23630.1
Cluster 16	AT5G09730.1
Cluster 16	AT5G64570.1
Cluster 16	AT1G30360.1
Cluster 16	AT2G36530.1
Cluster 16	AT3G09200.1
Cluster 16	AT4G38890.1
Cluster 16	AT5G21150.1
Cluster 16	AT2G31570.1
Cluster 16	AT1G77180.2
Cluster 16	AT4G05420.1
Cluster 16	AT5G36880.2
Cluster 16	AT1G62750.1
Cluster 16	AT3G05900.1
Cluster 16	AT5G26360.1
Cluster 16	AT5G49650.1
Cluster 16	AT3G20050.1
Cluster 16	AT5G26860.1
Cluster 16	AT4G13780.1
Cluster 16	AT3G63190.1
Cluster 16	AT4G17520.1
Cluster 16	AT5G17380.1
Cluster 16	AT5G13000.1
Cluster 16	AT1G79550.2
Cluster 16	AT2G07698.1
Cluster 16	AT4G13930.1
Cluster 16	AT4G35000.1
Cluster 16	AT4G09320.1
Cluster 16	AT5G19780.1
Cluster 16	AT3G16080.1
Cluster 16	AT1G25490.1
Cluster 16	AT3G23810.1
Cluster 16	AT1G09340.1
Cluster 16	AT3G05420.2
Cluster 16	AT4G32180.1
Cluster 16	AT5G52840.1
Cluster 16	AT5G35590.1
Cluster 16	AT4G37980.1
Cluster 16	AT1G55020.1
Cluster 16	AT4G33510.1
Cluster 16	AT5G63860.1
Cluster 16	AT3G50820.1
Cluster 16	AT4G35630.1
Cluster 16	AT5G45620.1
Cluster 16	AT1G29900.1
Cluster 16	AT1G23820.1
Cluster 16	AT4G33680.1
Cluster 16	AT3G06050.1
Cluster 16	AT1G12240.1
Cluster 16	AT3G27850.1
Cluster 16	AT5G24400.1
Cluster 16	AT4G11150.1
Cluster 16	AT5G62700.1
Cluster 16	AT3G63130.2
Cluster 16	AT5G66140.1
Cluster 16	AT3G08590.2
Cluster 16	AT3G11130.1
Cluster 16	AT1G70320.1
Cluster 16	AT1G23290.1
Cluster 16	AT3G57290.1
Cluster 16	AT3G05530.1
Cluster 16	AT3G04840.1
Cluster 16	AT3G13930.1
Cluster 16	AT1G20970.1
Cluster 16	AT5G41770.1
Cluster 16	AT4G34050.1
Cluster 16	AT4G29010.1
Cluster 16	AT2G27880.1
Cluster 16	AT5G26570.1
Cluster 16	AT1G09620.1
Cluster 16	AT3G16640.1
Cluster 16	AT4G02930.1
Cluster 16	AT3G57520.1
Cluster 16	AT3G03100.1
Cluster 16	AT3G44330.1
Cluster 16	AT1G65930.1
Cluster 16	AT1G12000.1
Cluster 16	AT1G76850.1
Cluster 16	AT5G09550.1
Cluster 16	AT4G38630.1
Cluster 16	AT1G09750.1
Cluster 16	AT1G52740.1
Cluster 16	AT1G54270.1
Cluster 16	AT2G35630.1
Cluster 16	AT5G19220.1
Cluster 16	AT2G47470.1
Cluster 16	AT4G34850.1
Cluster 16	AT3G27740.1
Cluster 16	AT3G26650.1
Cluster 16	AT5G02790.1
Cluster 16	AT3G54110.1
Cluster 16	AT5G15200.1
Cluster 16	AT1G29930.1
Cluster 16	AT4G08350.1
Cluster 16	AT3G05560.3
Cluster 16	AT5G11560.1
Cluster 16	AT1G23740.1
Cluster 16	AT5G47210.1
Cluster 16	AT3G15000.1
Cluster 16	AT3G58730.1
Cluster 16	AT3G02480.1
Cluster 16	AT1G12270.1
Cluster 16	AT1G12840.1
Cluster 16	AT1G02780.1
Cluster 16	AT2G42490.1
Cluster 16	AT2G42130.4
Cluster 16	AT3G55800.1
Cluster 16	AT3G55330.1
Cluster 16	AT5G22650.1
Cluster 16	AT1G65960.2
Cluster 16	AT3G28220.1
Cluster 16	AT4G37210.1
Cluster 16	AT2G37600.2
Cluster 16	AT5G45950.1
Cluster 16	AT4G25630.1
Cluster 16	AT2G36850.1
Cluster 16	AT2G30050.1
Cluster 16	AT5G24420.1
Cluster 16	AT2G36390.1
Cluster 16	AT5G67630.1
Cluster 16	AT1G55860.1
Cluster 16	AT3G19760.1
Cluster 16	AT3G01280.1
Cluster 16	AT5G13450.1
Cluster 16	AT1G13440.1
Cluster 16	AT4G36130.1
Cluster 16	AT5G26830.1
Cluster 16	AT5G60640.1
Cluster 16	AT3G53430.1
Cluster 16	AT5G06140.1
Cluster 16	AT3G48000.1
Cluster 16	AT4G04910.1
Cluster 16	AT1G21750.1
Cluster 16	AT4G31880.1
Cluster 16	AT2G37040.1
Cluster 16	AT3G28730.1
Cluster 16	AT1G13280.1
Cluster 16	AT4G16660.1
Cluster 16	AT1G07370.1
Cluster 16	AT4G29840.1
Cluster 16	AT2G46520.1
Cluster 16	AT1G76810.1
Cluster 17	ATCG00490.1
Cluster 2	AT2G14900.1
Cluster 2	AT5G54080.2
Cluster 2	AT3G15220.1
Cluster 2	AT3G60010.1
Cluster 2	AT2G27830.1
Cluster 2	AT4G22300.1
Cluster 2	AT5G27150.1
Cluster 2	AT1G64840.1
Cluster 2	AT4G37660.1
Cluster 2	AT2G15900.1
Cluster 2	AT3G54690.1
Cluster 2	AT3G56990.1
Cluster 2	AT3G04740.1
Cluster 2	AT5G05680.1
Cluster 2	AT2G01110.1
Cluster 2	AT5G05700.1
Cluster 2	AT1G29370.1
Cluster 2	AT1G28510.1
Cluster 2	AT1G47830.1
Cluster 2	AT2G04540.1
Cluster 2	AT4G04700.1
Cluster 2	AT3G20740.1
Cluster 2	AT5G56890.1
Cluster 2	AT1G07480.2
Cluster 2	AT1G74280.1
Cluster 2	AT5G16720.1
Cluster 2	AT4G16550.1
Cluster 2	AT5G58880.1
Cluster 2	AT5G13960.1
Cluster 2	AT5G51010.1
Cluster 2	AT2G03890.1
Cluster 2	AT1G27520.1
Cluster 2	AT5G22440.2
Cluster 2	AT1G37130.1
Cluster 2	AT1G20090.1
Cluster 2	AT5G50970.1
Cluster 2	AT2G29790.1
Cluster 2	AT1G21190.1
Cluster 2	AT3G15950.1
Cluster 2	AT4G09310.1
Cluster 2	AT4G21190.1
Cluster 2	AT3G49350.1
Cluster 2	AT5G46020.1
Cluster 2	AT3G05020.1
Cluster 2	AT2G20870.1
Cluster 2	AT3G17465.1
Cluster 2	AT3G16730.1
Cluster 2	AT3G11170.1
Cluster 2	AT5G67280.1
